u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
58,167,4,2,1,0,1.0,0.5,0.33333333333333326,0.25,0.5666666666666667,0.2833333333333333,0.85,0.6,0.06666666666666671,0.6,-0.5,0.5
59,60,2,2,0,0,1.0,0.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.33333333333333326,0.0,0.33333333333333326,0.0,0.0
60,154,2,7,0,0,1.0,-0.7142857142857144,-0.625,-0.7142857142857142,0.553030303030303,0.2765151515151515,0.553030303030303,-0.08333333333333337,-0.6845238095238095,-0.08333333333333337,-0.7142857142857144,-0.6249999999990004
61,188,3,2,0,2,3.0,0.33333333333333315,0.2500000000000001,0.0,0.5952380952380951,0.29761904761904756,0.5952380952380951,0.45238095238095233,-0.3055555555555556,0.5892857142857142,-0.3333333333333335,1.4999999999999996
61,209,3,1,0,0,1.0,0.0,0.25,0.0,0.8333333333333333,0.4166666666666667,0.8333333333333333,0.5,-0.25,0.5,0.0,0.6666666666666665
62,154,2,7,0,0,1.0,-0.7142857142857144,-0.625,-0.7142857142857142,0.553030303030303,0.2765151515151515,0.553030303030303,-0.08333333333333337,-0.6845238095238095,-0.08333333333333337,-0.7142857142857144,-0.6249999999990004
63,68,1,6,0,0,1.0,0.0,-0.07142857142857117,1.1102230246251565e-16,0.8412698412698413,0.4206349206349206,0.8412698412698413,0.2857142857142857,-0.35714285714285715,0.2857142857142857,0.0,0.3333333333333335
64,68,1,6,0,0,1.0,0.0,-0.07142857142857117,1.1102230246251565e-16,0.8412698412698413,0.4206349206349206,0.8412698412698413,0.2857142857142857,-0.35714285714285715,0.2857142857142857,0.0,0.3333333333333335
65,68,1,6,0,0,1.0,0.0,-0.07142857142857117,1.1102230246251565e-16,0.8412698412698413,0.4206349206349206,0.8412698412698413,0.2857142857142857,-0.35714285714285715,0.2857142857142857,0.0,0.3333333333333335
66,69,1,7,0,0,1.0,0.0,-0.125,2.220446049250313e-16,0.85,0.425,0.85,0.25,-0.375,0.25,0.0,0.2857142857142856
67,70,1,3,0,0,1.0,0.0,0.25,0.0,0.8333333333333333,0.4166666666666667,0.8333333333333333,0.5,-0.25,0.5,0.0,0.6666666666666665
68,69,6,7,0,0,1.0,-1.380952380952381,-1.0714285714285712,-1.2380952380952381,0.269047619047619,0.13452380952380952,0.269047619047619,-0.4642857142857143,-1.2015306122448979,-0.4642857142857143,-1.380952380952381,-1.229166666665667
68,979,6,3,0,0,1.0,-1.0,-0.8214285714285714,-1.0,0.42207792207792205,0.21103896103896103,0.42207792207792205,-0.2142857142857143,-0.8571428571428574,-0.2142857142857143,-1.0,-0.952380952379953
68,4893,6,5,0,0,1.0,-1.2666666666666666,-0.9285714285714284,-1.0999999999999996,0.3113553113553113,0.15567765567765568,0.3113553113553113,-0.380952380952381,-1.0793650793650795,-0.380952380952381,-1.2666666666666666,-1.0857142857132867
